"participant","load","PROLIFIC_PID","negLL","alpha","forget","rho","noise","neg_alpha","K","pre_mean","post_mean","PES","postCorr_mean","PES_adj","accuracy","N","P","D","N_skip","P_skip","D_skip","MSS","MSS_skip","ref","pers","paranoia","ref_skip","pers_skip","checks","z_P","z_N","z_D","z_pers","z_ref","sz","psych","postErr_unadj","postCorr_unadj","PES_trad","rt_pre4","rt_post4","peri_rt","PES_rig","persever"
"224158","2","66c69af04f9c3e771aa0eb49",571.575420180155,0.00207622255706316,0.598801899512182,0.613452305249298,0.001,0.001,2.18749363578571,0.998416666666667,0.96493,-0.0334866666666667,0.846876699029126,0.118053300970874,0.688888888888889,0,7,3,0,0,0,10,0,23,30,53,0,0,3,0.962053686593574,-1.38568961069153,-0.18391911478623,1.94573917241083,1.49399079338254,0.566434985381837,1.05446613440018,1.060165625,0.901770434782609,0.158395190217391,0.818833333333333,0.828985714285714,0.823909523809524,0.141020476190476,0.999
"224158","4","66c69af04f9c3e771aa0eb49",571.575420180155,0.00207622255706316,0.598801899512182,0.613452305249298,0.001,0.001,2.18749363578571,0.984664935064935,0.857613924050633,-0.127051011014302,1.10834905660377,-0.250735132553141,0.366666666666667,0,7,3,0,0,0,10,0,23,30,53,0,0,3,0.962053686593574,-1.38568961069153,-0.18391911478623,1.94573917241083,1.49399079338254,0.566434985381837,1.05446613440018,0.921797058823529,1.26906756756757,-0.347270508744038,0.96158,1.07394,1.01776,-0.160146075949367,0.999
"237502","2","66e0de95fbd824af4dafbb6a",358.151775001165,0.00439041358160955,0.467172736529329,0.987332384379114,0.001,0.111682894262652,1.97868911019586,0.8227,0.9971,0.1744,0.745025161290323,0.252074838709677,0.905555555555556,2,2,0,0,0,0,4,0,1,0,1,0,0,3,-0.575691503865511,-0.634006404055625,-0.946442154956593,-1.04440646809945,-1.29079215752333,-0.898267737700102,-0.964333071111222,0.981429411764706,0.723219230769231,0.258210180995475,0.8481,0.966883333333333,0.907491666666667,0.0896083333333334,0.888317105737348
"237502","4","66e0de95fbd824af4dafbb6a",358.151775001165,0.00439041358160955,0.467172736529329,0.987332384379114,0.001,0.111682894262652,1.97868911019586,1.0032014084507,0.971282432432432,-0.0319189760182718,0.988606666666667,-0.0173242342342342,0.583333333333333,2,2,0,0,0,0,4,0,1,0,1,0,0,3,-0.575691503865511,-0.634006404055625,-0.946442154956593,-1.04440646809945,-1.29079215752333,-0.898267737700102,-0.964333071111222,1.02427765957447,1.01079929577465,0.0134783637998201,0.976825,0.978918181818182,0.977871590909091,-0.00658915847665853,0.888317105737348
"249754","2","663a91f9d7810606e749b423",124.033729090215,0.00412372478677275,0.0370597187377164,0.999,0.0140697723192468,0.102400151080583,3.61964545639807,0.417666666666667,0.383,-0.0346666666666666,0.410777108433735,-0.0277771084337349,0.961111111111111,3,0,1,0,0,0,4,0,0,0,0,0,0,3,-1.19078958004914,-0.25816480073767,-0.692267808233139,-1.04440646809945,-1.41737320074633,-0.920600371573146,-1.08620926428202,0.381,0.411389534883721,-0.0303895348837209,0.304,0.38075,0.342375,0.040625,0.897599848919417
"249754","4","663a91f9d7810606e749b423",124.033729090215,0.00412372478677275,0.0370597187377164,0.999,0.0140697723192468,0.102400151080583,3.61964545639807,0.564,0.65945,0.09545,0.534451298701299,0.124998701298701,0.913888888888889,3,0,1,0,0,0,4,0,0,0,0,0,0,3,-1.19078958004914,-0.25816480073767,-0.692267808233139,-1.04440646809945,-1.41737320074633,-0.920600371573146,-1.08620926428202,0.661466666666667,0.548637037037037,0.11282962962963,0.624625,0.633928571428571,0.629276785714286,0.0301732142857143,0.897599848919417
"261302","2","66b95a4c4619216a83b95841",263.917154476411,0.00671603476239287,0.31666616600063,0.690161297552632,0.0212086709543988,0.0675744846410305,4.45341038309451,0.758214285714286,0.888117647058824,0.129903361344538,0.618363636363636,0.269754010695187,0.766666666666667,6,3,1,0,0,0,10,0,10.2857142857143,4,14.2857142857143,1,0,3,-0.268142465773694,0.869360009216194,-0.692267808233139,-0.645720382698078,-0.115396756166956,-0.170433480731135,-0.430381853217967,0.771341463414634,0.637696296296296,0.133645167118338,0.618166666666667,0.546909090909091,0.582537878787879,0.305579768270945,0.93242551535897
"261302","4","66b95a4c4619216a83b95841",263.917154476411,0.00671603476239287,0.31666616600063,0.690161297552632,0.0212086709543988,0.0675744846410305,4.45341038309451,0.845727272727273,0.819114285714286,-0.0266129870129871,0.701209302325581,0.117904983388704,0.819444444444444,6,3,1,0,0,0,10,0,10.2857142857143,4,14.2857142857143,1,0,3,-0.268142465773694,0.869360009216194,-0.692267808233139,-0.645720382698078,-0.115396756166956,-0.170433480731135,-0.430381853217967,0.787861538461539,0.723937931034483,0.0639236074270557,0.722,0.702166666666667,0.712083333333333,0.107030952380952,0.93242551535897
"264899","2","659675bb627cf5e47426fea0",174.820470683541,0.0259373328965059,0.291727276961645,0.999,0.0656041131250819,0.861800100085108,2.68534155763633,0.451490909090909,0.569121428571429,0.117630519480519,0.440044755244755,0.129076673326673,0.883333333333333,10,9,6,0,0,0,25,0,26,24,50,0,0,3,1.57715176277721,2.37272642248801,0.578603925384132,1.34771004430878,1.87373392305153,1.54998521560193,1.34429991388041,0.602219047619048,0.446268831168831,0.155950216450217,0.39032,0.501933333333333,0.446126666666667,0.122994761904762,0.138199899914892
"264899","4","659675bb627cf5e47426fea0",174.820470683541,0.0259373328965059,0.291727276961645,0.999,0.0656041131250819,0.861800100085108,2.68534155763633,0.9113,0.792893103448276,-0.118406896551724,0.668114236111111,0.124778867337165,0.888888888888889,10,9,6,0,0,0,25,0,26,24,50,0,0,3,1.57715176277721,2.37272642248801,0.578603925384132,1.34771004430878,1.87373392305153,1.54998521560193,1.34429991388041,0.8408525,0.686013015873016,0.154839484126984,0.708991666666667,0.675927777777778,0.692459722222222,0.100433381226054,0.138199899914892
"269252","4","66293f9169949f4ac196a2c4",207.193297409688,0.0214655266452505,0.170367813144235,0.912598852149031,0.001,0.0619909316430564,1.83155379998414,1.6773,1.51341785714286,-0.163882142857143,1.35080535714286,0.1626125,0.858333333333333,1,5,4,0,0,0,10,0,14,29,43,0,0,3,0.34695561040994,-1.00984800737358,0.0702552319372238,1.84606765106049,0.354761404375593,0.321638378081934,0.654509974445812,1.505948,1.38998870431894,0.115959295681063,2.1639,1.45501111111111,1.80945555555556,-0.296037698412698,0.938009068356944
"269443","2","61741ba984f258d5c6a1303c",258.223628820126,0.00651623283992485,0.338508107243688,0.910572954832654,0.0868171581115497,0.733309328064453,3.13231542296857,0.426390909090909,0.601063636363636,0.174672727272727,0.381554545454545,0.219509090909091,0.861111111111111,1,5,9,0,0,0,15,0,9,9,18,0,0,3,0.34695561040994,-1.00984800737358,1.34112696555449,-0.147362775946364,-0.278143811739379,0.0505455961810223,0.315643997069673,0.5937,0.39089921875,0.20280078125,0.4566,0.498055555555556,0.477327777777778,0.123735858585859,0.266690671935547
"269443","4","61741ba984f258d5c6a1303c",258.223628820126,0.00651623283992485,0.338508107243688,0.910572954832654,0.0868171581115497,0.733309328064453,3.13231542296857,0.721980487804878,0.753527272727273,0.0315467849223947,0.587677911646586,0.165849361080686,0.813888888888889,1,5,9,0,0,0,15,0,9,9,18,0,0,3,0.34695561040994,-1.00984800737358,1.34112696555449,-0.147362775946364,-0.278143811739379,0.0505455961810223,0.315643997069673,0.822273134328358,0.608815172413793,0.213457961914565,0.644933333333333,0.664136363636364,0.654534848484849,0.0989924242424242,0.266690671935547
"269929","2","5ffff3ac6fc9001772ea3312",147.704446427063,0.00822990932454717,0.215231154669794,0.911661418855033,0.0299986049473973,0.292066259964693,3.83360551291106,0.378075,0.465263636363636,0.0871886363636364,0.444582894736842,0.0206807416267943,0.911111111111111,8,4,11,0,0,0,23,0,8,15,23,0,0,3,0.039406572318123,1.6210432158521,1.8494756590014,0.450666352155692,-0.404724854962374,0.711173388872989,0.483705932128211,0.4552375,0.44726625,0.00797125000000004,0.5253,0.4479,0.4866,-0.0213363636363637,0.707933740035307
"269929","4","5ffff3ac6fc9001772ea3312",147.704446427063,0.00822990932454717,0.215231154669794,0.911661418855033,0.0299986049473973,0.292066259964693,3.83360551291106,0.610425,0.654908695652174,0.0444836956521739,0.591291029900332,0.0636176657518417,0.902777777777778,8,4,11,0,0,0,23,0,8,15,23,0,0,3,0.039406572318123,1.6210432158521,1.8494756590014,0.450666352155692,-0.404724854962374,0.711173388872989,0.483705932128211,0.66296,0.594857943925234,0.0681020560747664,0.5413,0.59114,0.56622,0.088688695652174,0.707933740035307
"284284","2","6649ffc6e1697a0ffa5be3b7",271.785801183869,0.00734393768677965,0.348582263799223,0.839127421889034,0.0257134038509271,0.067847714004075,2.37560383266718,0.8723,0.8748,0.00250000000000006,0.786607382550336,0.0881926174496644,0.905555555555556,0,4,6,0,0,0,10,0,9,14,23,0,0,3,0.039406572318123,-1.38568961069153,0.578603925384132,0.35099483080535,-0.278143811739379,-0.138965618784662,0.172715379192056,0.721235294117647,0.80188375,-0.0806484558823529,0.8496,0.677855555555556,0.763727777777778,0.111072222222222,0.932152285995925
"284284","4","6649ffc6e1697a0ffa5be3b7",271.785801183869,0.00734393768677965,0.348582263799223,0.839127421889034,0.0257134038509271,0.067847714004075,2.37560383266718,1.03776875,1.03512244897959,-0.00264630102040808,0.973488687782805,0.0616337611967864,0.755555555555556,0,4,6,0,0,0,10,0,9,14,23,0,0,3,0.039406572318123,-1.38568961069153,0.578603925384132,0.35099483080535,-0.278143811739379,-0.138965618784662,0.172715379192056,1.06532045454545,0.996166417910448,0.0691540366350069,0.9730875,1.05,1.01154375,0.0235786989795919,0.932152285995925
"297673","2","6697db62aec025209ba20024",296.065216017941,0.00774670293000647,0.320407680074794,0.999,0.0679931627234997,0.311770190639688,2.33224014450928,0.500414285714286,0.5703,0.0698857142857143,0.532705921052632,0.0375940789473684,0.911111111111111,7,3,1,0,0,0,11,0,7,9,16,0,0,3,-0.268142465773694,1.24520161253415,-0.692267808233139,-0.147362775946364,-0.531305898185368,-0.0787754671208833,-0.409769737034641,0.776058333333333,0.552795488721805,0.223262844611529,0.4903,0.5030125,0.49665625,0.07364375,0.688229809360312
"297673","4","6697db62aec025209ba20024",296.065216017941,0.00774670293000647,0.320407680074794,0.999,0.0679931627234997,0.311770190639688,2.33224014450928,0.983971428571429,1.11519423076923,0.131222802197802,0.907001363636364,0.208192867132867,0.758333333333333,7,3,1,0,0,0,11,0,7,9,16,0,0,3,-0.268142465773694,1.24520161253415,-0.692267808233139,-0.147362775946364,-0.531305898185368,-0.0787754671208833,-0.409769737034641,1.19414235294118,0.976821268656716,0.21732108428446,1.01911052631579,0.997326086956522,1.00821830663616,0.106975924133075,0.688229809360312
"299552","4","6674c0cd504b2b1f23e16e31",160.297381320152,0.0337778409823968,0.233965387367111,0.999,0.00730963667079036,0.00354515366939601,2.00000000000183,1.11881935483871,1.26143235294118,0.142612998102467,1.31226967509025,-0.0508373221490763,0.863888888888889,2,1,0,0,0,0,3,0,2,0,2,0,0,3,-0.883240541957328,-0.634006404055625,-0.946442154956593,-1.04440646809945,-1.16421111430034,-0.934461336673867,-1.00957506982843,1.21778571428571,1.29892352941176,-0.0811378151260504,0.97385,1.25111111111111,1.11248055555556,0.148951797385621,0.996454846330604
"313155","2","6696d526fd20038c07bd339e",546.139221451988,0.0101509576081287,0.615696989265266,0.554556092096913,0.192230823385066,0.0219927150786776,3.5977043580489,0.412604,0.451035714285714,0.0384317142857142,0.507144329896907,-0.0561086156111929,0.7,2,1,0,0,0,0,3,0,13,10,23,0,0,3,-0.883240541957328,-0.634006404055625,-0.946442154956593,-0.0476912545960215,0.228180361152599,-0.456639998882594,-0.412298397589336,0.458489743589744,0.549992523364486,-0.0915027797747424,0.675942857142857,0.511744444444444,0.593843650793651,-0.142807936507937,0.978007284921322
"313155","4","6696d526fd20038c07bd339e",546.139221451988,0.0101509576081287,0.615696989265266,0.554556092096913,0.192230823385066,0.0219927150786776,3.5977043580489,0.615386111111111,0.594364788732394,-0.0210213223787167,0.65388,-0.0595152112676056,0.563888888888889,2,1,0,0,0,0,3,0,13,10,23,0,0,3,-0.883240541957328,-0.634006404055625,-0.946442154956593,-0.0476912545960215,0.228180361152599,-0.456639998882594,-0.412298397589336,0.538345871559633,0.645650549450549,-0.107304677890916,0.64646875,0.601938888888889,0.624203819444444,-0.0298390307120501,0.978007284921322
"319028","2","6674e27d7068f7b381b54c73",315.459717055619,0.00581100093270231,0.37117092722273,0.768250937972057,0.001,0.0495874315776609,3.8900064848207,0.8196,1.27285714285714,0.453257142857143,0.901304964539007,0.371552178318136,0.861111111111111,2,1,1,0,0,0,4,0,12,2,14,0,0,3,-0.883240541957328,-0.634006404055625,-0.692267808233139,-0.845063425398764,0.101599317929604,-0.59059577234305,-0.579743114414907,1.28870416666667,0.926970394736842,0.361733771929825,0.767733333333333,1.18280909090909,0.975271212121212,0.297585930735931,0.950412568422339
"319028","4","6674e27d7068f7b381b54c73",315.459717055619,0.00581100093270231,0.37117092722273,0.768250937972057,0.001,0.0495874315776609,3.8900064848207,1.20245238095238,1.12549069767442,-0.0769616832779625,0.907180478087649,0.218310219586769,0.822222222222222,2,1,1,0,0,0,4,0,12,2,14,0,0,3,-0.883240541957328,-0.634006404055625,-0.692267808233139,-0.845063425398764,0.101599317929604,-0.59059577234305,-0.579743114414907,1.19479523809524,0.968941666666667,0.225853571428571,1.0111,1.16244444444444,1.08677222222222,0.0387184754521963,0.950412568422339
"323390","2","663a71833186f44039c05a68",216.980140339059,0.00477728556435723,0.252775227713954,0.972779311026962,0.0267629191454275,0.94516810672053,3.03108047727301,0.805125,1.03506,0.229935,0.751558064516129,0.283501935483871,0.922222222222222,3,1,4,0,0,0,8,0,8,1,9,0,0,3,-0.883240541957328,-0.25816480073767,0.0702552319372238,-0.944734946749107,-0.404724854962374,-0.484121982493851,-0.540611277932896,1.04684285714286,0.767447852760736,0.279395004382121,0.84465,0.66215,0.7534,0.28166,0.0548318932794702
"323390","4","663a71833186f44039c05a68",216.980140339059,0.00477728556435723,0.252775227713954,0.972779311026962,0.0267629191454275,0.94516810672053,3.03108047727301,1.2288303030303,1.37066111111111,0.141830808080808,1.03598945454545,0.334671656565657,0.863888888888889,3,1,4,0,0,0,8,0,8,1,9,0,0,3,-0.883240541957328,-0.25816480073767,0.0702552319372238,-0.944734946749107,-0.404724854962374,-0.484121982493851,-0.540611277932896,1.40317916666667,1.07755765472313,0.325621511943539,1.37197777777778,1.11332916666667,1.24265347222222,0.128007638888889,0.0548318932794702
"330434","2","5d4deacbd056d00019082be9",546.407830279792,0.00280462586758033,0.386135524079546,0.999,0.263526200770681,0.125574617105074,2.00000000000001,0.742923076923077,0.839142857142857,0.0962197802197803,0.758651376146789,0.0804914809960682,0.766666666666667,4,3,1,0,0,0,8,0,6,15,21,0,0,3,-0.268142465773694,0.117676802580284,-0.692267808233139,0.450666352155692,-0.657886941408363,-0.209990812135844,-0.291907715814876,0.860047619047619,0.764320895522388,0.095726723525231,0.676090909090909,0.770916666666667,0.723503787878788,0.115639069264069,0.874425382894926
"330434","4","5d4deacbd056d00019082be9",546.407830279792,0.00280462586758033,0.386135524079546,0.999,0.263526200770681,0.125574617105074,2.00000000000001,0.893771929824561,0.829465517241379,-0.0643064125831821,1.03159259259259,-0.202127075351213,0.536111111111111,4,3,1,0,0,0,8,0,6,15,21,0,0,3,-0.268142465773694,0.117676802580284,-0.692267808233139,0.450666352155692,-0.657886941408363,-0.209990812135844,-0.291907715814876,0.764968253968254,1.11520720720721,-0.350238953238953,0.9958125,0.939222222222222,0.967517361111111,-0.138051843869732,0.874425382894926
"332496","2","6096ee4ed5f41e6e17598ec9",409.546123641797,0.0034458673848303,0.526147634302752,0.754673398497333,0.001,0.0237532027978261,2.5538522846573,0.574515384615385,0.68528125,0.110765865384615,0.54662803030303,0.13865321969697,0.827777777777778,1,4,0,0,0,0,5,0,9,1,10,0,0,3,0.039406572318123,-1.00984800737358,-0.946442154956593,-0.944734946749107,-0.278143811739379,-0.627952469700107,-0.532478585281739,0.577177419354839,0.562039310344828,0.0151381090100111,0.572216666666667,0.57312,0.572668333333333,0.112612916666667,0.976246797202174
"332496","4","6096ee4ed5f41e6e17598ec9",409.546123641797,0.0034458673848303,0.526147634302752,0.754673398497333,0.001,0.0237532027978261,2.5538522846573,0.712940243902439,0.718892771084337,0.00595252718189831,0.723453174603175,-0.00456040351883724,0.586111111111111,1,4,0,0,0,0,5,0,9,1,10,0,0,3,0.039406572318123,-1.00984800737358,-0.946442154956593,-0.944734946749107,-0.278143811739379,-0.627952469700107,-0.532478585281739,0.788337,0.799810218978102,-0.0114732189781023,0.7857,0.801966666666667,0.793833333333333,-0.074940562248996,0.976246797202174
"33638","2","603c30cc6aac099ca7f0b6b9",246.992732549988,0.00308909601225097,0.001,0.999,0.0645916503827518,0.0345983254818936,3.34716852362991,0.39837,0.57725,0.17888,0.432653020134228,0.144596979865772,0.9,0,6,1,0,0,0,7,0,29,34,63,0,0,3,0.654504648501757,-1.38568961069153,-0.692267808233139,2.34442525781221,2.25347705272051,0.63488990802196,1.14003478770033,0.655930769230769,0.432296296296296,0.223634472934473,0.432557142857143,0.4473,0.439928571428571,0.137321428571429,0.965401674518106
"33638","4","603c30cc6aac099ca7f0b6b9",246.992732549988,0.00308909601225097,0.001,0.999,0.0645916503827518,0.0345983254818936,3.34716852362991,0.561332258064516,0.72929696969697,0.167964711632454,0.550668939393939,0.17862803030303,0.825,0,6,1,0,0,0,7,0,29,34,63,0,0,3,0.654504648501757,-1.38568961069153,-0.692267808233139,2.34442525781221,2.25347705272051,0.63488990802196,1.14003478770033,0.778333333333333,0.570698360655738,0.207634972677596,0.571705882352941,0.567986363636364,0.569846122994652,0.159450846702317,0.965401674518106
"341003","2","669f45c902420af78b04a9b1",261.654553906039,0.0178713587340454,0.319187318915811,0.999,0.093395814508204,0.217491824662006,2.99808741846012,0.582058823529412,0.668,0.0859411764705883,0.669786259541985,-0.00178625954198464,0.838888888888889,3,1,1,0,0,0,5,0,6,2,8,0,0,3,-0.883240541957328,-0.25816480073767,-0.692267808233139,-0.845063425398764,-0.657886941408363,-0.667324703547053,-0.769614679249398,0.669142857142857,0.684628378378378,-0.0154855212355213,0.663625,0.916916666666667,0.790270833333333,-0.122270833333333,0.782508175337994
"341003","4","669f45c902420af78b04a9b1",261.654553906039,0.0178713587340454,0.319187318915811,0.999,0.093395814508204,0.217491824662006,2.99808741846012,0.7873,0.686235294117647,-0.101064705882353,0.775114068441065,-0.0888787743234176,0.825,3,1,1,0,0,0,5,0,6,2,8,0,0,3,-0.883240541957328,-0.25816480073767,-0.692267808233139,-0.845063425398764,-0.657886941408363,-0.667324703547053,-0.769614679249398,0.728927272727273,0.802083333333333,-0.0731560606060606,0.786214285714286,0.748944444444444,0.767579365079365,-0.081344070961718,0.782508175337994
"363072","2","66dc8975318ba0672c543be2",203.853214574715,0.00861325759984915,0.136840124479053,0.999,0.0621557271934242,0.206571291795172,2.94645407543847,0.421328571428571,0.444686666666667,0.0233580952380952,0.502660563380282,-0.057973896713615,0.872222222222222,7,9,12,0,0,0,28,0,21,20,41,0,0,3,1.57715176277721,1.24520161253415,2.10365000572486,0.949023958907406,1.24082870693655,1.42317120937603,1.46766360858651,0.590139130434783,0.516057051282051,0.0740820791527314,0.4751625,0.6572,0.56618125,-0.121494583333333,0.793428708204828
"363072","4","66dc8975318ba0672c543be2",203.853214574715,0.00861325759984915,0.136840124479053,0.999,0.0621557271934242,0.206571291795172,2.94645407543847,0.853229411764706,0.9595,0.106270588235294,0.734073062730627,0.225426937269373,0.852777777777778,7,9,12,0,0,0,28,0,21,20,41,0,0,3,1.57715176277721,1.24520161253415,2.10365000572486,0.949023958907406,1.24082870693655,1.42317120937603,1.46766360858651,1.01269811320755,0.746637704918033,0.266060408289514,0.5715,0.6835875,0.62754375,0.33195625,0.793428708204828
"366518","2","5f4fe426bc50f511ff591125",740.769241266148,0.00668514487319782,0.380554117345587,0.814770963614275,0.0372827587094988,0.0148287984573656,2.70657147327401,0.994905882352941,1.28200555555556,0.287099673202614,0.949718656716418,0.332286898839138,0.85,3,6,11,0,0,0,20,0,22,29,51,0,0,3,0.654504648501757,-0.25816480073767,1.8494756590014,1.84606765106049,1.36740975015955,1.09185858159711,1.4293644271808,1.16787727272727,0.938910833333333,0.228966439393939,0.76864,1.1287875,0.94871375,0.333291805555556,0.985171201542634
"366518","4","5f4fe426bc50f511ff591125",740.769241266148,0.00668514487319782,0.380554117345587,0.814770963614275,0.0372827587094988,0.0148287984573656,2.70657147327401,0.918255555555556,0.837048275862069,-0.0812072796934866,1.10685614973262,-0.269807873870551,0.680555555555556,3,6,11,0,0,0,20,0,22,29,51,0,0,3,0.654504648501757,-0.25816480073767,1.8494756590014,1.84606765106049,1.36740975015955,1.09185858159711,1.4293644271808,0.754907619047619,1.114828,-0.359920380952381,0.9442,1.24485714285714,1.09452857142857,-0.257480295566503,0.985171201542634
"368064","2","6671b4ed3dd634e580be4dc1",199.443954001274,0.00419464019009131,0.0213448935019335,0.999,0.0409676128358059,0.0487397238156531,3.26536075805269,0.42642,0.53535,0.10893,0.476825161290323,0.0585248387096774,0.927777777777778,6,7,5,0,0,0,18,0,19,12,31,0,0,3,0.962053686593574,0.869360009216194,0.324429578660678,0.151651788104664,0.987666620490565,0.659032336613135,0.60645041846237,0.511733333333333,0.481158571428571,0.0305747619047619,0.46642,0.457011111111111,0.461715555555556,0.0736344444444444,0.951260276184347
"368064","4","6671b4ed3dd634e580be4dc1",199.443954001274,0.00419464019009131,0.0213448935019335,0.999,0.0409676128358059,0.0487397238156531,3.26536075805269,0.740008333333333,0.760818918918919,0.0208105855855856,0.734197003745318,0.0266219151736006,0.847222222222222,6,7,5,0,0,0,18,0,19,12,31,0,0,3,0.962053686593574,0.869360009216194,0.324429578660678,0.151651788104664,0.987666620490565,0.659032336613135,0.60645041846237,0.862475862068966,0.745870952380952,0.116604909688013,0.777811764705882,0.791940909090909,0.784876336898396,-0.0240574179794768,0.951260276184347
"370315","2","56a914f0119265000c6e13c5",197.03429175705,0.00625996016071004,0.158079690358775,0.966499263653124,0.0562063922007682,0.170536879856213,3.36416250980871,0.578630769230769,0.550869230769231,-0.0277615384615385,0.516439597315436,0.0344296334537946,0.916666666666667,2,4,4,0,0,0,10,0,19,31,50,0,0,3,0.039406572318123,-0.634006404055625,0.0702552319372238,2.04541069376118,0.987666620490565,0.501746542890293,0.785684779626772,0.548453333333333,0.518285185185185,0.0301681481481482,0.452883333333333,0.4642875,0.458585416666667,0.0922838141025641,0.829463120143787
"370315","4","56a914f0119265000c6e13c5",197.03429175705,0.00625996016071004,0.158079690358775,0.966499263653124,0.0562063922007682,0.170536879856213,3.36416250980871,0.748077142857143,0.71315,-0.0349271428571429,0.663072794117647,0.0500772058823529,0.861111111111111,2,4,4,0,0,0,10,0,19,31,50,0,0,3,0.039406572318123,-0.634006404055625,0.0702552319372238,2.04541069376118,0.987666620490565,0.501746542890293,0.785684779626772,0.729138,0.679607817589577,0.0495301824104234,0.677316666666667,0.818638888888889,0.747977777777778,-0.0348277777777779,0.829463120143787
"383994","2","66e869441ac326a3a210a1c8",130.208389714691,0.017931926489663,0.326195798302226,0.999,0.0142623975714188,0.257560543535791,2.30809165853657,0.48325,0.594666666666667,0.111416666666667,0.490656441717791,0.104010224948875,0.944444444444444,1,1,0,0,0,0,2,0,15,3,18,0,0,3,-0.883240541957328,-1.00984800737358,-0.946442154956593,-0.745391904048421,0.481342447598588,-0.620716032147467,-0.523433038340938,0.5859,0.490718562874251,0.0951814371257485,0.512,0.54425,0.528125,0.0665416666666667,0.742439456464209
"383994","4","66e869441ac326a3a210a1c8",130.208389714691,0.017931926489663,0.326195798302226,0.999,0.0142623975714188,0.257560543535791,2.30809165853657,0.666705882352941,0.702842105263158,0.0361362229102168,0.601286666666667,0.101555438596491,0.888888888888889,1,1,0,0,0,0,2,0,15,3,18,0,0,3,-0.883240541957328,-1.00984800737358,-0.946442154956593,-0.745391904048421,0.481342447598588,-0.620716032147467,-0.523433038340938,0.727727272727273,0.595924528301887,0.131802744425386,0.69475,0.647444444444444,0.671097222222222,0.0317448830409357,0.742439456464209
"387080","2","633a35fc5b65d7fa6965c176",278.82432949166,0.00353910495822177,0.373792756834125,0.941531488687993,0.001,0.0575454668618399,3.50046351867055,1.08715,1.02754444444444,-0.0596055555555557,0.985521153846154,0.0420232905982906,0.933333333333333,7,5,0,0,0,0,12,0,3,16,19,0,0,3,0.34695561040994,1.24520161253415,-0.946442154956593,0.550337873506035,-1.03763007107735,0.031684574083237,-0.271694685529491,0.9595,0.974859302325581,-0.0153593023255814,1.0089,1.03854285714286,1.02372142857143,0.0038230158730157,0.94245453313816
"387080","4","633a35fc5b65d7fa6965c176",278.82432949166,0.00353910495822177,0.373792756834125,0.941531488687993,0.001,0.0575454668618399,3.50046351867055,1.27960909090909,1.35986857142857,0.0802594805194805,1.23650509803922,0.123363473389356,0.808333333333333,7,5,0,0,0,0,12,0,3,16,19,0,0,3,0.34695561040994,1.24520161253415,-0.946442154956593,0.550337873506035,-1.03763007107735,0.031684574083237,-0.271694685529491,1.32050441176471,1.24668204225352,0.0738223695111846,1.42437777777778,1.25145384615385,1.33791581196581,0.0219527594627593,0.94245453313816
"39224","2","66de433ebdda73c2496175b8",321.565475251354,0.00670157323198709,0.0260402143093014,0.902860050942607,0.102305449772368,0.0563608614574965,1.84450588149928,0.590186666666667,0.686870588235294,0.0966839215686275,0.552705839416058,0.134164748819236,0.861111111111111,4,4,0,0,0,0,8,0,14,4,18,0,0,3,0.039406572318123,0.117676802580284,-0.946442154956593,-0.645720382698078,0.354761404375593,-0.216063551676134,-0.299498640240239,0.739665217391304,0.521608,0.218057217391304,0.580344444444444,0.511816666666667,0.546080555555556,0.140790032679739,0.943639138542504
"39224","4","66de433ebdda73c2496175b8",321.565475251354,0.00670157323198709,0.0260402143093014,0.902860050942607,0.102305449772368,0.0563608614574965,1.84450588149928,0.748665517241379,0.863885,0.115219482758621,0.784713043478261,0.0791719565217391,0.744444444444444,4,4,0,0,0,0,8,0,14,4,18,0,0,3,0.039406572318123,0.117676802580284,-0.946442154956593,-0.645720382698078,0.354761404375593,-0.216063551676134,-0.299498640240239,0.860196739130435,0.789572075471698,0.0706246636587367,0.99038,0.778895454545455,0.884637727272727,-0.0207527272727273,0.943639138542504
"401329","2","6595938bf754e3013651e556",364.904210000857,0.00454076615928949,0.380918783174756,0.911913518001636,0.127245359709223,0.191276726169196,3.42473649758224,0.544546666666667,0.862888235294118,0.318341568627451,0.576718461538462,0.286169773755656,0.816666666666667,2,5,7,0,0,0,14,0,26,23,49,0,0,3,0.34695561040994,-0.634006404055625,0.832778272107586,1.24803852295843,1.87373392305153,0.733499984894372,1.07537658213187,0.796666666666667,0.586029861111111,0.210636805555556,0.58753,0.502392857142857,0.544961428571429,0.317926806722689,0.808723273830804
"401329","4","6595938bf754e3013651e556",364.904210000857,0.00454076615928949,0.380918783174756,0.911913518001636,0.127245359709223,0.191276726169196,3.42473649758224,0.8019375,0.94981,0.1478725,0.807412444444444,0.142397555555556,0.769444444444444,2,5,7,0,0,0,14,0,26,23,49,0,0,3,0.34695561040994,-0.634006404055625,0.832778272107586,1.24803852295843,1.87373392305153,0.733499984894372,1.07537658213187,0.95166,0.904425641025641,0.0472343589743589,1.04327058823529,0.848113636363636,0.945692112299465,0.00411788770053478,0.808723273830804
