"participant","load","PROLIFIC_PID","condition","flexi","pre_mean","post_mean","PES","postCorr_mean","PES_adj","accuracy","N","P","D","N_skip","P_skip","D_skip","MSS","MSS_skip","ref","pers","paranoia","ref_skip","pers_skip","checks","negLL","alpha","forget","rho","noise","neg_alpha","K","z_P","z_N","z_D","z_pers","z_ref","sz","psych","postErr_unadj","postCorr_unadj","PES_trad","rt_pre4","rt_post4","peri_rt","PES_rig","persever"
"319028","4","6674e27d7068f7b381b54c73","positive",2.29565656884846,1.20245238095238,1.12549069767442,-0.0769616832779625,0.907180478087649,0.218310219586769,0.822222222222222,2,1,1,0,0,0,4,0,12,2,14,0,0,3,315.459717055619,0.00581100093270231,0.37117092722273,0.768250937972057,0.001,0.0495874315776609,3.8900064848207,-0.883880339608743,-0.634465662648305,-0.692769269949192,-0.845675568489103,0.101672913968179,-0.591023585345433,-0.580163066019715,1.19479523809524,0.968941666666667,0.225853571428571,1.0111,1.16244444444444,1.08677222222222,0.0387184754521963,0.950412568422339
"323390","2","663a71833186f44039c05a68","positive",1.59935764582938,0.805125,1.03506,0.229935,0.751558064516129,0.283501935483871,0.922222222222222,3,1,4,0,0,0,8,0,8,1,9,0,0,3,216.980140339059,0.00477728556435723,0.252775227713954,0.972779311026962,0.0267629191454275,0.94516810672053,3.03108047727301,-0.883880339608743,-0.258351808948167,0.0703061230934353,-0.945419289429754,-0.405018027659248,-0.484472668510495,-0.541002883401077,1.04684285714286,0.767447852760736,0.279395004382121,0.84465,0.66215,0.7534,0.28166,0.0548318932794702
"323390","2","663a71833186f44039c05a68","negative",1.41664984200272,0.805125,1.03506,0.229935,0.751558064516129,0.283501935483871,0.922222222222222,3,1,4,0,0,0,8,0,8,1,9,0,0,3,216.980140339059,0.00477728556435723,0.252775227713954,0.972779311026962,0.0267629191454275,0.94516810672053,3.03108047727301,-0.883880339608743,-0.258351808948167,0.0703061230934353,-0.945419289429754,-0.405018027659248,-0.484472668510495,-0.541002883401077,1.04684285714286,0.767447852760736,0.279395004382121,0.84465,0.66215,0.7534,0.28166,0.0548318932794702
"323390","4","663a71833186f44039c05a68","negative",1.41664984200272,1.2288303030303,1.37066111111111,0.141830808080808,1.03598945454545,0.334671656565657,0.863888888888889,3,1,4,0,0,0,8,0,8,1,9,0,0,3,216.980140339059,0.00477728556435723,0.252775227713954,0.972779311026962,0.0267629191454275,0.94516810672053,3.03108047727301,-0.883880339608743,-0.258351808948167,0.0703061230934353,-0.945419289429754,-0.405018027659248,-0.484472668510495,-0.541002883401077,1.40317916666667,1.07755765472313,0.325621511943539,1.37197777777778,1.11332916666667,1.24265347222222,0.128007638888889,0.0548318932794702
"323390","4","663a71833186f44039c05a68","positive",1.59935764582938,1.2288303030303,1.37066111111111,0.141830808080808,1.03598945454545,0.334671656565657,0.863888888888889,3,1,4,0,0,0,8,0,8,1,9,0,0,3,216.980140339059,0.00477728556435723,0.252775227713954,0.972779311026962,0.0267629191454275,0.94516810672053,3.03108047727301,-0.883880339608743,-0.258351808948167,0.0703061230934353,-0.945419289429754,-0.405018027659248,-0.484472668510495,-0.541002883401077,1.40317916666667,1.07755765472313,0.325621511943539,1.37197777777778,1.11332916666667,1.24265347222222,0.128007638888889,0.0548318932794702
"330434","2","5d4deacbd056d00019082be9","positive",1.51934303650263,0.742923076923077,0.839142857142857,0.0962197802197803,0.758651376146789,0.0804914809960682,0.766666666666667,4,3,1,0,0,0,8,0,6,15,21,0,0,3,546.407830279792,0.00280462586758033,0.386135524079546,0.999,0.263526200770681,0.125574617105074,2.00000000000001,-0.268336701558508,0.11776204475197,-0.692769269949192,0.45099280373936,-0.658363498472961,-0.210142924297866,-0.292119166560325,0.860047619047619,0.764320895522388,0.095726723525231,0.676090909090909,0.770916666666667,0.723503787878788,0.115639069264069,0.874425382894926
"330434","2","5d4deacbd056d00019082be9","negative",1.40708202991732,0.742923076923077,0.839142857142857,0.0962197802197803,0.758651376146789,0.0804914809960682,0.766666666666667,4,3,1,0,0,0,8,0,6,15,21,0,0,3,546.407830279792,0.00280462586758033,0.386135524079546,0.999,0.263526200770681,0.125574617105074,2.00000000000001,-0.268336701558508,0.11776204475197,-0.692769269949192,0.45099280373936,-0.658363498472961,-0.210142924297866,-0.292119166560325,0.860047619047619,0.764320895522388,0.095726723525231,0.676090909090909,0.770916666666667,0.723503787878788,0.115639069264069,0.874425382894926
"330434","4","5d4deacbd056d00019082be9","positive",1.51934303650263,0.893771929824561,0.829465517241379,-0.0643064125831821,1.03159259259259,-0.202127075351213,0.536111111111111,4,3,1,0,0,0,8,0,6,15,21,0,0,3,546.407830279792,0.00280462586758033,0.386135524079546,0.999,0.263526200770681,0.125574617105074,2.00000000000001,-0.268336701558508,0.11776204475197,-0.692769269949192,0.45099280373936,-0.658363498472961,-0.210142924297866,-0.292119166560325,0.764968253968254,1.11520720720721,-0.350238953238953,0.9958125,0.939222222222222,0.967517361111111,-0.138051843869732,0.874425382894926
"330434","4","5d4deacbd056d00019082be9","negative",1.40708202991732,0.893771929824561,0.829465517241379,-0.0643064125831821,1.03159259259259,-0.202127075351213,0.536111111111111,4,3,1,0,0,0,8,0,6,15,21,0,0,3,546.407830279792,0.00280462586758033,0.386135524079546,0.999,0.263526200770681,0.125574617105074,2.00000000000001,-0.268336701558508,0.11776204475197,-0.692769269949192,0.45099280373936,-0.658363498472961,-0.210142924297866,-0.292119166560325,0.764968253968254,1.11520720720721,-0.350238953238953,0.9958125,0.939222222222222,0.967517361111111,-0.138051843869732,0.874425382894926
"332496","2","6096ee4ed5f41e6e17598ec9","positive",1.30618718289566,0.574515384615385,0.68528125,0.110765865384615,0.54662803030303,0.13865321969697,0.827777777777778,1,4,0,0,0,0,5,0,9,1,10,0,0,3,409.546123641797,0.0034458673848303,0.526147634302752,0.754673398497333,0.001,0.0237532027978261,2.5538522846573,0.0394351174666095,-1.01057951634844,-0.947127734296735,-0.945419289429754,-0.278345292252391,-0.628407342972142,-0.532864299628068,0.577177419354839,0.562039310344828,0.0151381090100111,0.572216666666667,0.57312,0.572668333333333,0.112612916666667,0.976246797202174
"332496","2","6096ee4ed5f41e6e17598ec9","negative",1.49179913188386,0.574515384615385,0.68528125,0.110765865384615,0.54662803030303,0.13865321969697,0.827777777777778,1,4,0,0,0,0,5,0,9,1,10,0,0,3,409.546123641797,0.0034458673848303,0.526147634302752,0.754673398497333,0.001,0.0237532027978261,2.5538522846573,0.0394351174666095,-1.01057951634844,-0.947127734296735,-0.945419289429754,-0.278345292252391,-0.628407342972142,-0.532864299628068,0.577177419354839,0.562039310344828,0.0151381090100111,0.572216666666667,0.57312,0.572668333333333,0.112612916666667,0.976246797202174
"332496","4","6096ee4ed5f41e6e17598ec9","positive",1.30618718289566,0.712940243902439,0.718892771084337,0.00595252718189831,0.723453174603175,-0.00456040351883724,0.586111111111111,1,4,0,0,0,0,5,0,9,1,10,0,0,3,409.546123641797,0.0034458673848303,0.526147634302752,0.754673398497333,0.001,0.0237532027978261,2.5538522846573,0.0394351174666095,-1.01057951634844,-0.947127734296735,-0.945419289429754,-0.278345292252391,-0.628407342972142,-0.532864299628068,0.788337,0.799810218978102,-0.0114732189781023,0.7857,0.801966666666667,0.793833333333333,-0.074940562248996,0.976246797202174
"332496","4","6096ee4ed5f41e6e17598ec9","negative",1.49179913188386,0.712940243902439,0.718892771084337,0.00595252718189831,0.723453174603175,-0.00456040351883724,0.586111111111111,1,4,0,0,0,0,5,0,9,1,10,0,0,3,409.546123641797,0.0034458673848303,0.526147634302752,0.754673398497333,0.001,0.0237532027978261,2.5538522846573,0.0394351174666095,-1.01057951634844,-0.947127734296735,-0.945419289429754,-0.278345292252391,-0.628407342972142,-0.532864299628068,0.788337,0.799810218978102,-0.0114732189781023,0.7857,0.801966666666667,0.793833333333333,-0.074940562248996,0.976246797202174
"33638","2","603c30cc6aac099ca7f0b6b9","positive",2.06887143714988,0.39837,0.57725,0.17888,0.432653020134228,0.144596979865772,0.9,0,6,1,0,0,0,7,0,29,34,63,0,0,3,246.992732549988,0.00308909601225097,0.001,0.999,0.0645916503827518,0.0345983254818936,3.34716852362991,0.654978755516844,-1.38669337004858,-0.692769269949192,2.34612350161173,2.25510941588474,0.635349806603109,1.14086060076603,0.655930769230769,0.432296296296296,0.223634472934473,0.432557142857143,0.4473,0.439928571428571,0.137321428571429,0.965401674518106
"33638","2","603c30cc6aac099ca7f0b6b9","negative",2.50985206825639,0.39837,0.57725,0.17888,0.432653020134228,0.144596979865772,0.9,0,6,1,0,0,0,7,0,29,34,63,0,0,3,246.992732549988,0.00308909601225097,0.001,0.999,0.0645916503827518,0.0345983254818936,3.34716852362991,0.654978755516844,-1.38669337004858,-0.692769269949192,2.34612350161173,2.25510941588474,0.635349806603109,1.14086060076603,0.655930769230769,0.432296296296296,0.223634472934473,0.432557142857143,0.4473,0.439928571428571,0.137321428571429,0.965401674518106
"33638","4","603c30cc6aac099ca7f0b6b9","positive",2.06887143714988,0.561332258064516,0.72929696969697,0.167964711632454,0.550668939393939,0.17862803030303,0.825,0,6,1,0,0,0,7,0,29,34,63,0,0,3,246.992732549988,0.00308909601225097,0.001,0.999,0.0645916503827518,0.0345983254818936,3.34716852362991,0.654978755516844,-1.38669337004858,-0.692769269949192,2.34612350161173,2.25510941588474,0.635349806603109,1.14086060076603,0.778333333333333,0.570698360655738,0.207634972677596,0.571705882352941,0.567986363636364,0.569846122994652,0.159450846702317,0.965401674518106
"33638","4","603c30cc6aac099ca7f0b6b9","negative",2.50985206825639,0.561332258064516,0.72929696969697,0.167964711632454,0.550668939393939,0.17862803030303,0.825,0,6,1,0,0,0,7,0,29,34,63,0,0,3,246.992732549988,0.00308909601225097,0.001,0.999,0.0645916503827518,0.0345983254818936,3.34716852362991,0.654978755516844,-1.38669337004858,-0.692769269949192,2.34612350161173,2.25510941588474,0.635349806603109,1.14086060076603,0.778333333333333,0.570698360655738,0.207634972677596,0.571705882352941,0.567986363636364,0.569846122994652,0.159450846702317,0.965401674518106
"341003","2","669f45c902420af78b04a9b1","negative",2.11767409731478,0.582058823529412,0.668,0.0859411764705883,0.669786259541985,-0.00178625954198464,0.838888888888889,3,1,1,0,0,0,5,0,6,2,8,0,0,3,261.654553906039,0.0178713587340454,0.319187318915811,0.999,0.093395814508204,0.217491824662006,2.99808741846012,-0.883880339608743,-0.258351808948167,-0.692769269949192,-0.845675568489103,-0.658363498472961,-0.667808097093634,-0.77017216913,0.669142857142857,0.684628378378378,-0.0154855212355213,0.663625,0.916916666666667,0.790270833333333,-0.122270833333333,0.782508175337994
"341003","2","669f45c902420af78b04a9b1","positive",1.65484360704353,0.582058823529412,0.668,0.0859411764705883,0.669786259541985,-0.00178625954198464,0.838888888888889,3,1,1,0,0,0,5,0,6,2,8,0,0,3,261.654553906039,0.0178713587340454,0.319187318915811,0.999,0.093395814508204,0.217491824662006,2.99808741846012,-0.883880339608743,-0.258351808948167,-0.692769269949192,-0.845675568489103,-0.658363498472961,-0.667808097093634,-0.77017216913,0.669142857142857,0.684628378378378,-0.0154855212355213,0.663625,0.916916666666667,0.790270833333333,-0.122270833333333,0.782508175337994
"341003","4","669f45c902420af78b04a9b1","positive",1.65484360704353,0.7873,0.686235294117647,-0.101064705882353,0.775114068441065,-0.0888787743234176,0.825,3,1,1,0,0,0,5,0,6,2,8,0,0,3,261.654553906039,0.0178713587340454,0.319187318915811,0.999,0.093395814508204,0.217491824662006,2.99808741846012,-0.883880339608743,-0.258351808948167,-0.692769269949192,-0.845675568489103,-0.658363498472961,-0.667808097093634,-0.77017216913,0.728927272727273,0.802083333333333,-0.0731560606060606,0.786214285714286,0.748944444444444,0.767579365079365,-0.081344070961718,0.782508175337994
"341003","4","669f45c902420af78b04a9b1","negative",2.11767409731478,0.7873,0.686235294117647,-0.101064705882353,0.775114068441065,-0.0888787743234176,0.825,3,1,1,0,0,0,5,0,6,2,8,0,0,3,261.654553906039,0.0178713587340454,0.319187318915811,0.999,0.093395814508204,0.217491824662006,2.99808741846012,-0.883880339608743,-0.258351808948167,-0.692769269949192,-0.845675568489103,-0.658363498472961,-0.667808097093634,-0.77017216913,0.728927272727273,0.802083333333333,-0.0731560606060606,0.786214285714286,0.748944444444444,0.767579365079365,-0.081344070961718,0.782508175337994
"363072","2","66dc8975318ba0672c543be2","negative",2.17678938125648,0.421328571428571,0.444686666666667,0.0233580952380952,0.502660563380282,-0.057973896713615,0.872222222222222,7,9,12,0,0,0,28,0,21,20,41,0,0,3,203.853214574715,0.00861325759984915,0.136840124479053,0.999,0.0621557271934242,0.206571291795172,2.94645407543847,1.5782942125922,1.24610360585238,2.10517383787378,0.949711408442615,1.24172753262989,1.42420211947817,1.46872674788462,0.590139130434783,0.516057051282051,0.0740820791527314,0.4751625,0.6572,0.56618125,-0.121494583333333,0.793428708204828
"363072","2","66dc8975318ba0672c543be2","positive",1.76290534492083,0.421328571428571,0.444686666666667,0.0233580952380952,0.502660563380282,-0.057973896713615,0.872222222222222,7,9,12,0,0,0,28,0,21,20,41,0,0,3,203.853214574715,0.00861325759984915,0.136840124479053,0.999,0.0621557271934242,0.206571291795172,2.94645407543847,1.5782942125922,1.24610360585238,2.10517383787378,0.949711408442615,1.24172753262989,1.42420211947817,1.46872674788462,0.590139130434783,0.516057051282051,0.0740820791527314,0.4751625,0.6572,0.56618125,-0.121494583333333,0.793428708204828
"363072","4","66dc8975318ba0672c543be2","negative",2.17678938125648,0.853229411764706,0.9595,0.106270588235294,0.734073062730627,0.225426937269373,0.852777777777778,7,9,12,0,0,0,28,0,21,20,41,0,0,3,203.853214574715,0.00861325759984915,0.136840124479053,0.999,0.0621557271934242,0.206571291795172,2.94645407543847,1.5782942125922,1.24610360585238,2.10517383787378,0.949711408442615,1.24172753262989,1.42420211947817,1.46872674788462,1.01269811320755,0.746637704918033,0.266060408289514,0.5715,0.6835875,0.62754375,0.33195625,0.793428708204828
"363072","4","66dc8975318ba0672c543be2","positive",1.76290534492083,0.853229411764706,0.9595,0.106270588235294,0.734073062730627,0.225426937269373,0.852777777777778,7,9,12,0,0,0,28,0,21,20,41,0,0,3,203.853214574715,0.00861325759984915,0.136840124479053,0.999,0.0621557271934242,0.206571291795172,2.94645407543847,1.5782942125922,1.24610360585238,2.10517383787378,0.949711408442615,1.24172753262989,1.42420211947817,1.46872674788462,1.01269811320755,0.746637704918033,0.266060408289514,0.5715,0.6835875,0.62754375,0.33195625,0.793428708204828
"366518","2","5f4fe426bc50f511ff591125","negative",1.45355251627222,0.994905882352941,1.28200555555556,0.287099673202614,0.949718656716418,0.332286898839138,0.85,3,6,11,0,0,0,20,0,22,29,51,0,0,3,740.769241266148,0.00668514487319782,0.380554117345587,0.814770963614275,0.0372827587094988,0.0148287984573656,2.70657147327401,0.654978755516844,-0.258351808948167,1.85081537352623,1.84740489690847,1.36840026803675,1.09264949700803,1.43039982349707,1.16787727272727,0.938910833333333,0.228966439393939,0.76864,1.1287875,0.94871375,0.333291805555556,0.985171201542634
"366518","2","5f4fe426bc50f511ff591125","positive",0.968027337994075,0.994905882352941,1.28200555555556,0.287099673202614,0.949718656716418,0.332286898839138,0.85,3,6,11,0,0,0,20,0,22,29,51,0,0,3,740.769241266148,0.00668514487319782,0.380554117345587,0.814770963614275,0.0372827587094988,0.0148287984573656,2.70657147327401,0.654978755516844,-0.258351808948167,1.85081537352623,1.84740489690847,1.36840026803675,1.09264949700803,1.43039982349707,1.16787727272727,0.938910833333333,0.228966439393939,0.76864,1.1287875,0.94871375,0.333291805555556,0.985171201542634
"366518","4","5f4fe426bc50f511ff591125","positive",0.968027337994075,0.918255555555556,0.837048275862069,-0.0812072796934866,1.10685614973262,-0.269807873870551,0.680555555555556,3,6,11,0,0,0,20,0,22,29,51,0,0,3,740.769241266148,0.00668514487319782,0.380554117345587,0.814770963614275,0.0372827587094988,0.0148287984573656,2.70657147327401,0.654978755516844,-0.258351808948167,1.85081537352623,1.84740489690847,1.36840026803675,1.09264949700803,1.43039982349707,0.754907619047619,1.114828,-0.359920380952381,0.9442,1.24485714285714,1.09452857142857,-0.257480295566503,0.985171201542634
"366518","4","5f4fe426bc50f511ff591125","negative",1.45355251627222,0.918255555555556,0.837048275862069,-0.0812072796934866,1.10685614973262,-0.269807873870551,0.680555555555556,3,6,11,0,0,0,20,0,22,29,51,0,0,3,740.769241266148,0.00668514487319782,0.380554117345587,0.814770963614275,0.0372827587094988,0.0148287984573656,2.70657147327401,0.654978755516844,-0.258351808948167,1.85081537352623,1.84740489690847,1.36840026803675,1.09264949700803,1.43039982349707,0.754907619047619,1.114828,-0.359920380952381,0.9442,1.24485714285714,1.09452857142857,-0.257480295566503,0.985171201542634
"368064","2","6671b4ed3dd634e580be4dc1","positive",1.23931128683097,0.42642,0.53535,0.10893,0.476825161290323,0.0585248387096774,0.927777777777778,6,7,5,0,0,0,18,0,19,12,31,0,0,3,199.443954001274,0.00419464019009131,0.0213448935019335,0.999,0.0409676128358059,0.0487397238156531,3.26536075805269,0.962750574541962,0.869989752152244,0.324664587440978,0.151761640917407,0.988382061816176,0.659509723373753,0.606889716179131,0.511733333333333,0.481158571428571,0.0305747619047619,0.46642,0.457011111111111,0.461715555555556,0.0736344444444444,0.951260276184347
"368064","2","6671b4ed3dd634e580be4dc1","negative",1.39340520672031,0.42642,0.53535,0.10893,0.476825161290323,0.0585248387096774,0.927777777777778,6,7,5,0,0,0,18,0,19,12,31,0,0,3,199.443954001274,0.00419464019009131,0.0213448935019335,0.999,0.0409676128358059,0.0487397238156531,3.26536075805269,0.962750574541962,0.869989752152244,0.324664587440978,0.151761640917407,0.988382061816176,0.659509723373753,0.606889716179131,0.511733333333333,0.481158571428571,0.0305747619047619,0.46642,0.457011111111111,0.461715555555556,0.0736344444444444,0.951260276184347
"368064","4","6671b4ed3dd634e580be4dc1","positive",1.23931128683097,0.740008333333333,0.760818918918919,0.0208105855855856,0.734197003745318,0.0266219151736006,0.847222222222222,6,7,5,0,0,0,18,0,19,12,31,0,0,3,199.443954001274,0.00419464019009131,0.0213448935019335,0.999,0.0409676128358059,0.0487397238156531,3.26536075805269,0.962750574541962,0.869989752152244,0.324664587440978,0.151761640917407,0.988382061816176,0.659509723373753,0.606889716179131,0.862475862068966,0.745870952380952,0.116604909688013,0.777811764705882,0.791940909090909,0.784876336898396,-0.0240574179794768,0.951260276184347
"368064","4","6671b4ed3dd634e580be4dc1","negative",1.39340520672031,0.740008333333333,0.760818918918919,0.0208105855855856,0.734197003745318,0.0266219151736006,0.847222222222222,6,7,5,0,0,0,18,0,19,12,31,0,0,3,199.443954001274,0.00419464019009131,0.0213448935019335,0.999,0.0409676128358059,0.0487397238156531,3.26536075805269,0.962750574541962,0.869989752152244,0.324664587440978,0.151761640917407,0.988382061816176,0.659509723373753,0.606889716179131,0.862475862068966,0.745870952380952,0.116604909688013,0.777811764705882,0.791940909090909,0.784876336898396,-0.0240574179794768,0.951260276184347
"370315","2","56a914f0119265000c6e13c5","positive",1.56834139757748,0.578630769230769,0.550869230769231,-0.0277615384615385,0.516439597315436,0.0344296334537946,0.916666666666667,2,4,4,0,0,0,10,0,19,31,50,0,0,3,197.03429175705,0.00625996016071004,0.158079690358775,0.966499263653124,0.0562063922007682,0.170536879856213,3.36416250980871,0.0394351174666095,-0.634465662648305,0.0703061230934353,2.04689233878978,0.988382061816176,0.502109995703538,0.786253910291499,0.548453333333333,0.518285185185185,0.0301681481481482,0.452883333333333,0.4642875,0.458585416666667,0.0922838141025641,0.829463120143787
"370315","2","56a914f0119265000c6e13c5","negative",1.76102056025127,0.578630769230769,0.550869230769231,-0.0277615384615385,0.516439597315436,0.0344296334537946,0.916666666666667,2,4,4,0,0,0,10,0,19,31,50,0,0,3,197.03429175705,0.00625996016071004,0.158079690358775,0.966499263653124,0.0562063922007682,0.170536879856213,3.36416250980871,0.0394351174666095,-0.634465662648305,0.0703061230934353,2.04689233878978,0.988382061816176,0.502109995703538,0.786253910291499,0.548453333333333,0.518285185185185,0.0301681481481482,0.452883333333333,0.4642875,0.458585416666667,0.0922838141025641,0.829463120143787
"370315","4","56a914f0119265000c6e13c5","negative",1.76102056025127,0.748077142857143,0.71315,-0.0349271428571429,0.663072794117647,0.0500772058823529,0.861111111111111,2,4,4,0,0,0,10,0,19,31,50,0,0,3,197.03429175705,0.00625996016071004,0.158079690358775,0.966499263653124,0.0562063922007682,0.170536879856213,3.36416250980871,0.0394351174666095,-0.634465662648305,0.0703061230934353,2.04689233878978,0.988382061816176,0.502109995703538,0.786253910291499,0.729138,0.679607817589577,0.0495301824104234,0.677316666666667,0.818638888888889,0.747977777777778,-0.0348277777777779,0.829463120143787
"370315","4","56a914f0119265000c6e13c5","positive",1.56834139757748,0.748077142857143,0.71315,-0.0349271428571429,0.663072794117647,0.0500772058823529,0.861111111111111,2,4,4,0,0,0,10,0,19,31,50,0,0,3,197.03429175705,0.00625996016071004,0.158079690358775,0.966499263653124,0.0562063922007682,0.170536879856213,3.36416250980871,0.0394351174666095,-0.634465662648305,0.0703061230934353,2.04689233878978,0.988382061816176,0.502109995703538,0.786253910291499,0.729138,0.679607817589577,0.0495301824104234,0.677316666666667,0.818638888888889,0.747977777777778,-0.0348277777777779,0.829463120143787
"383994","2","66e869441ac326a3a210a1c8","negative",0.975179946932274,0.48325,0.594666666666667,0.111416666666667,0.490656441717791,0.104010224948875,0.944444444444444,1,1,0,0,0,0,2,0,15,3,18,0,0,3,130.208389714691,0.017931926489663,0.326195798302226,0.999,0.0142623975714188,0.257560543535791,2.30809165853657,-0.883880339608743,-1.01057951634844,-0.947127734296735,-0.745931847548452,0.481691120188749,-0.621165663522725,-0.523812200316295,0.5859,0.490718562874251,0.0951814371257485,0.512,0.54425,0.528125,0.0665416666666667,0.742439456464209
"383994","2","66e869441ac326a3a210a1c8","positive",1.12671850151048,0.48325,0.594666666666667,0.111416666666667,0.490656441717791,0.104010224948875,0.944444444444444,1,1,0,0,0,0,2,0,15,3,18,0,0,3,130.208389714691,0.017931926489663,0.326195798302226,0.999,0.0142623975714188,0.257560543535791,2.30809165853657,-0.883880339608743,-1.01057951634844,-0.947127734296735,-0.745931847548452,0.481691120188749,-0.621165663522725,-0.523812200316295,0.5859,0.490718562874251,0.0951814371257485,0.512,0.54425,0.528125,0.0665416666666667,0.742439456464209
"383994","4","66e869441ac326a3a210a1c8","negative",0.975179946932274,0.666705882352941,0.702842105263158,0.0361362229102168,0.601286666666667,0.101555438596491,0.888888888888889,1,1,0,0,0,0,2,0,15,3,18,0,0,3,130.208389714691,0.017931926489663,0.326195798302226,0.999,0.0142623975714188,0.257560543535791,2.30809165853657,-0.883880339608743,-1.01057951634844,-0.947127734296735,-0.745931847548452,0.481691120188749,-0.621165663522725,-0.523812200316295,0.727727272727273,0.595924528301887,0.131802744425386,0.69475,0.647444444444444,0.671097222222222,0.0317448830409357,0.742439456464209
"383994","4","66e869441ac326a3a210a1c8","positive",1.12671850151048,0.666705882352941,0.702842105263158,0.0361362229102168,0.601286666666667,0.101555438596491,0.888888888888889,1,1,0,0,0,0,2,0,15,3,18,0,0,3,130.208389714691,0.017931926489663,0.326195798302226,0.999,0.0142623975714188,0.257560543535791,2.30809165853657,-0.883880339608743,-1.01057951634844,-0.947127734296735,-0.745931847548452,0.481691120188749,-0.621165663522725,-0.523812200316295,0.727727272727273,0.595924528301887,0.131802744425386,0.69475,0.647444444444444,0.671097222222222,0.0317448830409357,0.742439456464209
"387080","2","633a35fc5b65d7fa6965c176","negative",1.29784203485856,1.08715,1.02754444444444,-0.0596055555555557,0.985521153846154,0.0420232905982906,0.933333333333333,7,5,0,0,0,0,12,0,3,16,19,0,0,3,278.82432949166,0.00353910495822177,0.373792756834125,0.941531488687993,0.001,0.0575454668618399,3.50046351867055,0.347206936491727,1.24610360585238,-0.947127734296735,0.550736524680011,-1.03838170469353,0.0317075256067704,-0.271891494454632,0.9595,0.974859302325581,-0.0153593023255814,1.0089,1.03854285714286,1.02372142857143,0.0038230158730157,0.94245453313816
"387080","2","633a35fc5b65d7fa6965c176","positive",1.2106924584307,1.08715,1.02754444444444,-0.0596055555555557,0.985521153846154,0.0420232905982906,0.933333333333333,7,5,0,0,0,0,12,0,3,16,19,0,0,3,278.82432949166,0.00353910495822177,0.373792756834125,0.941531488687993,0.001,0.0575454668618399,3.50046351867055,0.347206936491727,1.24610360585238,-0.947127734296735,0.550736524680011,-1.03838170469353,0.0317075256067704,-0.271891494454632,0.9595,0.974859302325581,-0.0153593023255814,1.0089,1.03854285714286,1.02372142857143,0.0038230158730157,0.94245453313816
"387080","4","633a35fc5b65d7fa6965c176","positive",1.2106924584307,1.27960909090909,1.35986857142857,0.0802594805194805,1.23650509803922,0.123363473389356,0.808333333333333,7,5,0,0,0,0,12,0,3,16,19,0,0,3,278.82432949166,0.00353910495822177,0.373792756834125,0.941531488687993,0.001,0.0575454668618399,3.50046351867055,0.347206936491727,1.24610360585238,-0.947127734296735,0.550736524680011,-1.03838170469353,0.0317075256067704,-0.271891494454632,1.32050441176471,1.24668204225352,0.0738223695111846,1.42437777777778,1.25145384615385,1.33791581196581,0.0219527594627593,0.94245453313816
"387080","4","633a35fc5b65d7fa6965c176","negative",1.29784203485856,1.27960909090909,1.35986857142857,0.0802594805194805,1.23650509803922,0.123363473389356,0.808333333333333,7,5,0,0,0,0,12,0,3,16,19,0,0,3,278.82432949166,0.00353910495822177,0.373792756834125,0.941531488687993,0.001,0.0575454668618399,3.50046351867055,0.347206936491727,1.24610360585238,-0.947127734296735,0.550736524680011,-1.03838170469353,0.0317075256067704,-0.271891494454632,1.32050441176471,1.24668204225352,0.0738223695111846,1.42437777777778,1.25145384615385,1.33791581196581,0.0219527594627593,0.94245453313816
"39224","2","66de433ebdda73c2496175b8","negative",1.5417403071776,0.590186666666667,0.686870588235294,0.0966839215686275,0.552705839416058,0.134164748819236,0.861111111111111,4,4,0,0,0,0,8,0,14,4,18,0,0,3,321.565475251354,0.00670157323198709,0.0260402143093014,0.902860050942607,0.102305449772368,0.0563608614574965,1.84450588149928,0.0394351174666095,0.11776204475197,-0.947127734296735,-0.646188126607801,0.355018384781892,-0.216220062780813,-0.299715589664009,0.739665217391304,0.521608,0.218057217391304,0.580344444444444,0.511816666666667,0.546080555555556,0.140790032679739,0.943639138542504
"39224","2","66de433ebdda73c2496175b8","positive",1.70070734606908,0.590186666666667,0.686870588235294,0.0966839215686275,0.552705839416058,0.134164748819236,0.861111111111111,4,4,0,0,0,0,8,0,14,4,18,0,0,3,321.565475251354,0.00670157323198709,0.0260402143093014,0.902860050942607,0.102305449772368,0.0563608614574965,1.84450588149928,0.0394351174666095,0.11776204475197,-0.947127734296735,-0.646188126607801,0.355018384781892,-0.216220062780813,-0.299715589664009,0.739665217391304,0.521608,0.218057217391304,0.580344444444444,0.511816666666667,0.546080555555556,0.140790032679739,0.943639138542504
"39224","4","66de433ebdda73c2496175b8","negative",1.5417403071776,0.748665517241379,0.863885,0.115219482758621,0.784713043478261,0.0791719565217391,0.744444444444444,4,4,0,0,0,0,8,0,14,4,18,0,0,3,321.565475251354,0.00670157323198709,0.0260402143093014,0.902860050942607,0.102305449772368,0.0563608614574965,1.84450588149928,0.0394351174666095,0.11776204475197,-0.947127734296735,-0.646188126607801,0.355018384781892,-0.216220062780813,-0.299715589664009,0.860196739130435,0.789572075471698,0.0706246636587367,0.99038,0.778895454545455,0.884637727272727,-0.0207527272727273,0.943639138542504
